id,dropGroup,dropItem,dropPr,dropNumber
4405,1050021,11,1000,"2000,2000"
4406,1050042,11,1000,"2000,2000"
4407,1050044,11,1000,"2000,2000"
4408,1060021,11,1000,"2000,2000"
4409,1060042,11,1000,"2000,2000"
4410,1060044,11,1000,"2000,2000"
4411,1070021,11,1000,"2000,2000"
4412,1070042,11,1000,"2000,2000"
4413,1070044,11,1000,"2000,2000"
4414,1080021,11,1000,"2000,2000"
4415,1080042,11,1000,"2000,2000"
4416,1080044,11,1000,"2000,2000"
4417,1090021,11,1000,"2000,2000"
4418,1090042,11,1000,"2000,2000"
4419,1090044,11,1000,"2000,2000"
4420,1100021,11,1000,"2000,2000"
4421,1100042,11,1000,"2000,2000"
4422,1100044,11,1000,"2000,2000"
4423,1110021,11,1000,"2000,2000"
4424,1110024,11,1000,"2000,2000"
4425,1110042,11,1000,"2000,2000"
4426,1110044,11,1000,"2000,2000"
4427,1110046,11,1000,"2000,2000"
4428,1120021,11,1000,"2000,2000"
4429,1120024,11,1000,"2000,2000"
4430,1120042,11,1000,"2000,2000"
4431,1120044,11,1000,"2000,2000"
4432,1120046,11,1000,"2000,2000"
4433,1000101,121003,1000,"3,3"
4434,1000101,121002,1000,"5,5"
4435,1000101,11,1000,"15000,15000"
4436,1000101,6,1000,"120,120"
4437,1000101,2,1000,"60,60"
4438,1010101,121002,1000,"3,3"
4439,1010101,121001,1000,"5,5"
4440,1010101,8001,1000,"2,2"
4441,1010101,11,1000,"2000,2000"
4442,1010101,6,1000,"120,120"
4443,1010101,2,1000,"20,20"
4444,1010201,121002,1000,"3,3"
4445,1010201,121001,1000,"5,5"
4446,1010201,8001,1000,"2,2"
4447,1010201,11,1000,"2000,2000"
4448,1010201,6,1000,"120,120"
4449,1010201,2,1000,"20,20"
4450,1010301,121003,1000,"3,3"
4451,1010301,121002,1000,"5,5"
4452,1010301,8001,1000,"2,2"
4453,1010301,11,1000,"15000,15000"
4454,1010301,6,1000,"120,120"
4455,1010301,2,1000,"60,60"
4456,1020101,122101,1000,"5,5"
4457,1020101,121002,1000,"3,3"
4458,1020101,121001,1000,"5,5"
4459,1020101,8001,1000,"2,2"
4460,1020101,2001,1000,"1,1"
4461,1020101,11,1000,"2000,2000"
4462,1020101,6,1000,"120,120"
4463,1020101,2,1000,"20,20"
4464,1020201,122201,1000,"5,5"
4465,1020201,121002,1000,"3,3"
4466,1020201,121001,1000,"5,5"
4467,1020201,8001,1000,"2,2"
4468,1020201,11,1000,"2000,2000"
4469,1020201,6,1000,"120,120"
4470,1020201,2,1000,"20,20"
4471,1020301,122301,1000,"5,5"
4472,1020301,121002,1000,"3,3"
4473,1020301,121001,1000,"5,5"
4474,1020301,11,1000,"2000,2000"
4475,1020301,6,1000,"120,120"
4476,1020301,2,1000,"20,20"
4477,1020401,122401,1000,"5,5"
4478,1020401,121002,1000,"3,3"
4479,1020401,121001,1000,"5,5"
4480,1020401,11,1000,"2000,2000"
4481,1020401,6,1000,"120,120"
4482,1020401,2,1000,"20,20"
4483,1020601,121003,1000,"3,3"
4484,1020601,121002,1000,"5,5"
4485,1020601,11,1000,"15000,15000"
4486,1020601,6,1000,"120,120"
4487,1020601,2,1000,"60,60"
4489,1030101,122201,1000,"2,2"
4490,1030101,122101,1000,"2,2"
4491,1030101,121002,1000,"3,3"
4492,1030101,121001,1000,"5,5"
4493,1030101,11,1000,"2000,2000"
4494,1030101,6,1000,"120,120"
4495,1030101,2,1000,"20,20"
4496,1030301,122401,1000,"2,2"
4497,1030301,122301,1000,"2,2"
4498,1030301,121002,1000,"3,3"
4499,1030301,121001,1000,"5,5"
4500,1030301,11,1000,"2000,2000"
4501,1030301,6,1000,"120,120"
4502,1030301,2,1000,"20,20"
4503,1030401,122201,1000,"2,2"
4504,1030401,122101,1000,"2,2"
4505,1030401,121002,1000,"3,3"
4506,1030401,121001,1000,"5,5"
4507,1030401,11,1000,"2000,2000"
4508,1030401,6,1000,"120,120"
4509,1030401,2,1000,"20,20"
4510,1030501,122401,1000,"2,2"
4511,1030501,122301,1000,"2,2"
4512,1030501,121002,1000,"3,3"
4513,1030501,121001,1000,"5,5"
4514,1030501,11,1000,"2000,2000"
4515,1030501,6,1000,"120,120"
4516,1030501,2,1000,"20,20"
4517,1030601,122201,1000,"2,2"
4518,1030601,122101,1000,"2,2"
4519,1030601,121003,1000,"3,3"
4520,1030601,121002,1000,"5,5"
4521,1030601,11,1000,"8000,8000"
4522,1030601,6,1000,"120,120"
4523,1030601,2,1000,"40,40"
4524,1030701,122401,1000,"2,2"
4525,1030701,122301,1000,"2,2"
4526,1030701,121002,1000,"3,3"
4527,1030701,121001,1000,"5,5"
4528,1030701,11,1000,"2000,2000"
4529,1030701,6,1000,"120,120"
4530,1030701,2,1000,"20,20"
4531,1030801,121003,1000,"3,3"
4532,1030801,121002,1000,"5,5"
4533,1030801,11,1000,"8000,8000"
4534,1030801,6,1000,"120,120"
4535,1030801,2,1000,"40,40"
4536,1030901,3010309,1000,"1,1"
4537,1030901,1611005,1000,"1,1"
4538,1030901,1611002,1000,"3,3"
4539,1030901,1611001,1000,"3,3"
4540,1030901,1600101,1000,"150,150"
4541,1030901,11,1000,"15000,15000"
4542,1030901,6,1000,"120,120"
4543,1030901,2,1000,"60,60"
4544,1030901,1621001,1000,"3,3"
4545,1040101,122202,1000,"3,3"
4546,1040101,122102,1000,"3,3"
4547,1040101,121002,1000,"3,3"
4548,1040101,121001,1000,"5,5"
4549,1040101,11,1000,"2000,2000"
4550,1040101,6,1000,"120,120"
4551,1040101,2,1000,"20,20"
4552,1040201,122402,1000,"3,3"
4553,1040201,122302,1000,"3,3"
4554,1040201,121002,1000,"3,3"
4555,1040201,121001,1000,"5,5"
4556,1040201,11,1000,"2000,2000"
4557,1040201,6,1000,"120,120"
4558,1040201,2,1000,"20,20"
4559,1040301,122202,1000,"3,3"
4560,1040301,122102,1000,"3,3"
4561,1040301,121002,1000,"3,3"
4562,1040301,121001,1000,"5,5"
4563,1040301,11,1000,"2000,2000"
4564,1040301,6,1000,"120,120"
4565,1040301,2,1000,"20,20"
4566,1040401,122402,1000,"3,3"
4567,1040401,122302,1000,"3,3"
4568,1040401,121002,1000,"3,3"
4569,1040401,121001,1000,"5,5"
4570,1040401,11,1000,"2000,2000"
4571,1040401,6,1000,"120,120"
4572,1040401,2,1000,"20,20"
4573,1040501,122202,1000,"3,3"
4574,1040501,122102,1000,"3,3"
4575,1040501,121002,1000,"3,3"
4576,1040501,121001,1000,"5,5"
4577,1040501,11,1000,"2000,2000"
4578,1040501,6,1000,"120,120"
4579,1040501,2,1000,"20,20"
4580,1040601,122402,1000,"3,3"
4581,1040601,122302,1000,"3,3"
4582,1040601,121003,1000,"3,3"
4583,1040601,121002,1000,"5,5"
4584,1040601,11,1000,"8000,8000"
4585,1040601,6,1000,"120,120"
4586,1040601,2,1000,"40,40"
4587,1040701,122203,1000,"1,1"
4588,1040701,122202,1000,"2,2"
4589,1040701,122103,1000,"1,1"
4590,1040701,122102,1000,"2,2"
4591,1040701,121002,1000,"3,3"
4592,1040701,121001,1000,"5,5"
4593,1040701,11,1000,"2000,2000"
4594,1040701,6,1000,"120,120"
4595,1040701,2,1000,"20,20"
4596,1040801,122403,1000,"1,1"
4597,1040801,122402,1000,"2,2"
4598,1040801,122303,1000,"1,1"
4599,1040801,122302,1000,"2,2"
4600,1040801,121002,1000,"3,3"
4601,1040801,121001,1000,"5,5"
4602,1040801,11,1000,"2000,2000"
4603,1040801,6,1000,"120,120"
4604,1040801,2,1000,"20,20"
4605,1040901,122203,1000,"1,1"
4606,1040901,122202,1000,"2,2"
4607,1040901,122103,1000,"1,1"
4608,1040901,122102,1000,"2,2"
4609,1040901,121003,1000,"3,3"
4610,1040901,121002,1000,"5,5"
4611,1040901,11,1000,"8000,8000"
4612,1040901,6,1000,"120,120"
4613,1040901,2,1000,"40,40"
4614,1041001,122403,1000,"1,1"
4615,1041001,122402,1000,"2,2"
4616,1041001,122303,1000,"1,1"
4617,1041001,122302,1000,"2,2"
4618,1041001,121002,1000,"3,3"
4619,1041001,121001,1000,"5,5"
4620,1041001,11,1000,"2000,2000"
4621,1041001,6,1000,"120,120"
4622,1041001,2,1000,"20,20"
4623,1041101,121002,1000,"3,3"
4624,1041101,121001,1000,"5,5"
4625,1041101,11,1000,"2000,2000"
4626,1041101,6,1000,"120,120"
4627,1041101,2,1000,"20,20"
4628,1041201,131003,1000,"1,1"
4629,1041201,131002,1000,"10,10"
4630,1041201,11,1000,"15000,15000"
4631,1041201,6,1000,"120,120"
4632,1041201,2,1000,"60,60"
4633,1041201,172001,1000,"5,5"
4634,1050101,122203,1000,"2,2"
4635,1050101,122103,1000,"2,2"
4636,1050101,121002,1000,"3,3"
4637,1050101,121001,1000,"5,5"
4638,1050101,11,1000,"2000,2000"
4639,1050101,6,1000,"120,120"
4640,1050101,2,1000,"20,20"
4641,1050201,122403,1000,"2,2"
4642,1050201,122303,1000,"2,2"
4643,1050201,121002,1000,"3,3"
4644,1050201,121001,1000,"5,5"
4645,1050201,11,1000,"2000,2000"
4646,1050201,6,1000,"120,120"
4647,1050201,2,1000,"20,20"
4648,1050301,122203,1000,"2,2"
4649,1050301,122103,1000,"2,2"
4650,1050301,121002,1000,"3,3"
4651,1050301,121001,1000,"5,5"
4652,1050301,11,1000,"2000,2000"
4653,1050301,6,1000,"120,120"
4654,1050301,2,1000,"20,20"
4655,1050401,122403,1000,"2,2"
4656,1050401,122303,1000,"2,2"
4657,1050401,121003,1000,"3,3"
4658,1050401,121002,1000,"5,5"
4659,1050401,11,1000,"8000,8000"
4660,1050401,6,1000,"120,120"
4661,1050401,2,1000,"40,40"
4662,1050501,122203,1000,"2,2"
4663,1050501,122103,1000,"2,2"
4664,1050501,121002,1000,"3,3"
4665,1050501,121001,1000,"5,5"
4666,1050501,11,1000,"2000,2000"
4667,1050501,6,1000,"120,120"
4668,1050501,2,1000,"20,20"
4669,1050601,122403,1000,"2,2"
4670,1050601,122303,1000,"2,2"
4671,1050601,121002,1000,"3,3"
4672,1050601,121001,1000,"5,5"
4673,1050601,11,1000,"2000,2000"
4674,1050601,6,1000,"120,120"
4675,1050601,2,1000,"20,20"
4676,1050801,121002,1000,"3,3"
4677,1050801,121001,1000,"5,5"
4678,1050801,11,1000,"2000,2000"
4679,1050801,6,1000,"120,120"
4680,1050801,2,1000,"20,20"
4681,1050901,1613002,1000,"3,3"
4682,1050901,1613001,1000,"3,3"
4683,1050901,1612002,1000,"3,3"
4684,1050901,1612001,1000,"3,3"
4685,1050901,1600101,1000,"300,300"
4686,1050901,121002,1000,"3,3"
4687,1050901,1605001,1000,"1,1"
4688,1050901,11,1000,"2000,2000"
4689,1050901,6,1000,"120,120"
4690,1050901,2,1000,"20,20"
4691,1051001,122204,1000,"2,2"
4692,1051001,122104,1000,"2,2"
4693,1051001,121003,1000,"3,3"
4694,1051001,121002,1000,"5,5"
4695,1051001,11,1000,"8000,8000"
4696,1051001,6,1000,"120,120"
4697,1051001,2,1000,"40,40"
4698,1051101,122404,1000,"2,2"
4699,1051101,122304,1000,"2,2"
4700,1051101,121002,1000,"3,3"
4701,1051101,121001,1000,"5,5"
4702,1051101,11,1000,"2000,2000"
4703,1051101,6,1000,"120,120"
4704,1051101,2,1000,"20,20"
4705,1051201,122204,1000,"2,2"
4706,1051201,122104,1000,"2,2"
4707,1051201,121003,1000,"3,3"
4708,1051201,121002,1000,"5,5"
4709,1051201,11,1000,"8000,8000"
4710,1051201,6,1000,"120,120"
4711,1051201,2,1000,"40,40"
4712,1051301,122404,1000,"2,2"
4713,1051301,122304,1000,"2,2"
4714,1051301,121002,1000,"3,3"
4715,1051301,121001,1000,"5,5"
4716,1051301,11,1000,"2000,2000"
4717,1051301,6,1000,"120,120"
4718,1051301,2,1000,"20,20"
4719,1051401,122204,1000,"2,2"
4720,1051401,122104,1000,"2,2"
4721,1051401,121002,1000,"3,3"
4722,1051401,121001,1000,"5,5"
4723,1051401,11,1000,"2000,2000"
4724,1051401,6,1000,"120,120"
4725,1051401,2,1000,"20,20"
4726,1051501,122404,1000,"2,2"
4727,1051501,122304,1000,"2,2"
4728,1051501,121002,1000,"3,3"
4729,1051501,121001,1000,"5,5"
4730,1051501,11,1000,"2000,2000"
4731,1051501,6,1000,"120,120"
4732,1051501,2,1000,"20,20"
4733,1051601,1605002,1000,"4,4"
4734,1051601,1604002,1000,"4,4"
4735,1051601,151001,1000,"15,15"
4736,1051601,151002,1000,"12,12"
4737,1051601,151003,1000,"5,5"
4738,1051601,7001,1000,"10,10"
4739,1051601,11,1000,"15000,15000"
4740,1051601,6,1000,"120,120"
4741,1051601,2,1000,"60,60"
4742,1060201,122204,1000,"2,2"
4743,1060201,122104,1000,"2,2"
4744,1060201,121002,1000,"3,3"
4745,1060201,121001,1000,"5,5"
4746,1060201,11,1000,"2000,2000"
4747,1060201,6,1000,"120,120"
4748,1060201,2,1000,"20,20"
4749,1060301,122404,1000,"2,2"
4750,1060301,122304,1000,"2,2"
4751,1060301,121002,1000,"3,3"
4752,1060301,121001,1000,"5,5"
4753,1060301,11,1000,"2000,2000"
4754,1060301,6,1000,"120,120"
4755,1060301,2,1000,"20,20"
4756,1060401,122204,1000,"2,2"
4757,1060401,122104,1000,"2,2"
4758,1060401,121002,1000,"3,3"
4759,1060401,121001,1000,"5,5"
4760,1060401,11,1000,"2000,2000"
4761,1060401,6,1000,"120,120"
4762,1060401,2,1000,"20,20"
4763,1060501,122404,1000,"2,2"
4764,1060501,122304,1000,"2,2"
4765,1060501,121002,1000,"3,3"
4766,1060501,121001,1000,"5,5"
4767,1060501,11,1000,"2000,2000"
4768,1060501,6,1000,"120,120"
4769,1060501,2,1000,"20,20"
4770,1060601,122204,1000,"2,2"
4771,1060601,122104,1000,"2,2"
4772,1060601,121003,1000,"3,3"
4773,1060601,121002,1000,"5,5"
4774,1060601,11,1000,"8000,8000"
4775,1060601,6,1000,"120,120"
4776,1060601,2,1000,"40,40"
4777,1060701,122404,1000,"2,2"
4778,1060701,122304,1000,"2,2"
4779,1060701,121002,1000,"3,3"
4780,1060701,121001,1000,"5,5"
4781,1060701,11,1000,"2000,2000"
4782,1060701,6,1000,"120,120"
4783,1060701,2,1000,"20,20"
4784,1060801,121002,1000,"3,3"
4785,1060801,121001,1000,"5,5"
4786,1060801,11,1000,"2000,2000"
4787,1060801,6,1000,"120,120"
4788,1060801,2,1000,"20,20"
4789,1060901,1614002,1000,"3,3"
4790,1060901,1614001,1000,"3,3"
4791,1060901,1605002,1000,"2,2"
4792,1060901,1604002,1000,"2,2"
4793,1060901,1600101,1000,"150,150"
4794,1060901,11,1000,"8000,8000"
4795,1060901,6,1000,"120,120"
4796,1060901,2,1000,"40,40"
4797,1061001,121002,1000,"3,3"
4798,1061001,121001,1000,"5,5"
4799,1061001,11,1000,"2000,2000"
4800,1061001,6,1000,"120,120"
4801,1061001,2,1000,"20,20"
4802,1061101,1605002,1000,"2,2"
4803,1061101,1604002,1000,"2,2"
4804,1061101,121002,1000,"3,3"
4805,1061101,121001,1000,"5,5"
4806,1061101,11,1000,"2000,2000"
4807,1061101,6,1000,"120,120"
4808,1061101,2,1000,"20,20"
4809,1061201,121003,1000,"3,3"
4810,1061201,121002,1000,"5,5"
4811,1061201,11,1000,"8000,8000"
4812,1061201,6,1000,"120,120"
4813,1061201,2,1000,"40,40"
4814,1061301,1605002,1000,"2,2"
4815,1061301,1604002,1000,"2,2"
4816,1061301,121002,1000,"3,3"
4817,1061301,121001,1000,"5,5"
4818,1061301,11,1000,"2000,2000"
4819,1061301,6,1000,"120,120"
4820,1061301,2,1000,"20,20"
4821,1061401,121002,1000,"3,3"
4822,1061401,121001,1000,"5,5"
4823,1061401,11,1000,"2000,2000"
4824,1061401,6,1000,"120,120"
4825,1061401,2,1000,"20,20"
4826,1061501,1605002,1000,"2,2"
4827,1061501,1604002,1000,"2,2"
4828,1061501,121002,1000,"3,3"
4829,1061501,121001,1000,"5,5"
4830,1061501,11,1000,"2000,2000"
4831,1061501,6,1000,"120,120"
4832,1061501,2,1000,"20,20"
4833,1061601,121002,1000,"3,3"
4834,1061601,121001,1000,"5,5"
4835,1061601,11,1000,"2000,2000"
4836,1061601,6,1000,"120,120"
4837,1061601,2,1000,"20,20"
4838,1061701,1606002,1000,"4,4"
4839,1061701,1604002,1000,"4,4"
4840,1061701,121003,1000,"3,3"
4841,1061701,121002,1000,"5,5"
4842,1061701,11,1000,"15000,15000"
4843,1061701,6,1000,"120,120"
4844,1061701,2,1000,"60,60"
4845,1070201,122205,1000,"2,2"
4846,1070201,122105,1000,"2,2"
4847,1070201,121002,1000,"3,3"
4848,1070201,121001,1000,"5,5"
4849,1070201,11,1000,"2000,2000"
4850,1070201,6,1000,"120,120"
4851,1070201,2,1000,"20,20"
4852,1070301,122405,1000,"2,2"
4853,1070301,122305,1000,"2,2"
4854,1070301,121002,1000,"3,3"
4855,1070301,121001,1000,"5,5"
4856,1070301,11,1000,"2000,2000"
4857,1070301,6,1000,"120,120"
4858,1070301,2,1000,"20,20"
4859,1070401,122205,1000,"2,2"
4860,1070401,122105,1000,"2,2"
4861,1070401,121002,1000,"3,3"
4862,1070401,121001,1000,"5,5"
4863,1070401,11,1000,"2000,2000"
4864,1070401,6,1000,"120,120"
4865,1070401,2,1000,"20,20"
4866,1070501,122405,1000,"2,2"
4867,1070501,122305,1000,"2,2"
4868,1070501,121002,1000,"3,3"
4869,1070501,121001,1000,"5,5"
4870,1070501,11,1000,"2000,2000"
4871,1070501,6,1000,"120,120"
4872,1070501,2,1000,"20,20"
4873,1070601,122205,1000,"2,2"
4874,1070601,122105,1000,"2,2"
4875,1070601,121003,1000,"3,3"
4876,1070601,121002,1000,"5,5"
4877,1070601,11,1000,"8000,8000"
4878,1070601,6,1000,"120,120"
4879,1070601,2,1000,"40,40"
4880,1070701,122405,1000,"2,2"
4881,1070701,122305,1000,"2,2"
4882,1070701,121002,1000,"3,3"
4883,1070701,121001,1000,"5,5"
4884,1070701,11,1000,"2000,2000"
4885,1070701,6,1000,"120,120"
4886,1070701,2,1000,"20,20"
4887,1070801,122205,1000,"2,2"
4888,1070801,122105,1000,"2,2"
4889,1070801,121002,1000,"3,3"
4890,1070801,121001,1000,"5,5"
4891,1070801,11,1000,"2000,2000"
4892,1070801,6,1000,"120,120"
4893,1070801,2,1000,"20,20"
4894,1070901,122405,1000,"2,2"
4895,1070901,122305,1000,"2,2"
4896,1070901,121002,1000,"3,3"
4897,1070901,121001,1000,"5,5"
4898,1070901,11,1000,"2000,2000"
4899,1070901,6,1000,"120,120"
4900,1070901,2,1000,"20,20"
4901,1071001,121003,1000,"3,3"
4902,1071001,121002,1000,"5,5"
4903,1071001,11,1000,"8000,8000"
4904,1071001,6,1000,"120,120"
4905,1071001,2,1000,"40,40"
4906,1071101,1606002,1000,"2,2"
4907,1071101,1604002,1000,"2,2"
4908,1071101,121002,1000,"3,3"
4909,1071101,121001,1000,"5,5"
4910,1071101,11,1000,"2000,2000"
4911,1071101,6,1000,"120,120"
4912,1071101,2,1000,"20,20"
4913,1071201,122205,1000,"2,2"
4914,1071201,122105,1000,"2,2"
4915,1071201,121002,1000,"3,3"
4916,1071201,121001,1000,"5,5"
4917,1071201,11,1000,"2000,2000"
4918,1071201,6,1000,"120,120"
4919,1071201,2,1000,"20,20"
4920,1071301,1606002,1000,"2,2"
4921,1071301,1604002,1000,"2,2"
4922,1071301,121002,1000,"3,3"
4923,1071301,121001,1000,"5,5"
4924,1071301,11,1000,"2000,2000"
4925,1071301,6,1000,"120,120"
4926,1071301,2,1000,"20,20"
4927,1071401,122405,1000,"2,2"
4928,1071401,122305,1000,"2,2"
4929,1071401,121003,1000,"3,3"
4930,1071401,121002,1000,"5,5"
4931,1071401,11,1000,"8000,8000"
4932,1071401,6,1000,"120,120"
4933,1071401,2,1000,"40,40"
4934,1071501,1606002,1000,"2,2"
4935,1071501,1604002,1000,"2,2"
4936,1071501,121002,1000,"3,3"
4937,1071501,121001,1000,"5,5"
4938,1071501,11,1000,"2000,2000"
4939,1071501,6,1000,"120,120"
4940,1071501,2,1000,"20,20"
4941,1071601,122205,1000,"2,2"
4942,1071601,122105,1000,"2,2"
4943,1071601,121003,1000,"3,3"
4944,1071601,121002,1000,"5,5"
4945,1071601,11,1000,"8000,8000"
4946,1071601,6,1000,"120,120"
4947,1071601,2,1000,"40,40"
4948,1071701,1606002,1000,"2,2"
4949,1071701,1604002,1000,"2,2"
4950,1071701,121002,1000,"3,3"
4951,1071701,121001,1000,"5,5"
4952,1071701,11,1000,"2000,2000"
4953,1071701,6,1000,"120,120"
4954,1071701,2,1000,"20,20"
4955,1071801,122405,1000,"2,2"
4956,1071801,122305,1000,"2,2"
4957,1071801,121002,1000,"3,3"
4958,1071801,121001,1000,"5,5"
4959,1071801,11,1000,"2000,2000"
4960,1071801,6,1000,"120,120"
4961,1071801,2,1000,"20,20"
4962,1071901,1605002,1000,"2,2"
4963,1071901,1604002,1000,"2,2"
4964,1071901,121003,1000,"3,3"
4965,1071901,121002,1000,"5,5"
4966,1071901,11,1000,"8000,8000"
4967,1071901,6,1000,"120,120"
4968,1071901,2,1000,"40,40"
4969,1072001,121002,1000,"3,3"
4970,1072001,121001,1000,"5,5"
4971,1072001,11,1000,"2000,2000"
4972,1072001,6,1000,"120,120"
4973,1072001,2,1000,"20,20"
4974,1072101,1605002,1000,"2,2"
4975,1072101,1604002,1000,"2,2"
4976,1072101,121002,1000,"3,3"
4977,1072101,121001,1000,"5,5"
4978,1072101,11,1000,"2000,2000"
4979,1072101,6,1000,"120,120"
4980,1072101,2,1000,"20,20"
4981,1072201,121003,1000,"3,3"
4982,1072201,121002,1000,"5,5"
4983,1072201,11,1000,"15000,15000"
4984,1072201,6,1000,"120,120"
4985,1072201,2,1000,"60,60"
4986,1080101,122205,1000,"2,2"
4987,1080101,122105,1000,"2,2"
4988,1080101,121002,1000,"3,3"
4989,1080101,121001,1000,"5,5"
4990,1080101,11,1000,"2000,2000"
4991,1080101,6,1000,"120,120"
4992,1080101,2,1000,"20,20"
4993,1080201,122405,1000,"2,2"
4994,1080201,122305,1000,"2,2"
4995,1080201,121002,1000,"3,3"
4996,1080201,121001,1000,"5,5"
4997,1080201,11,1000,"2000,2000"
4998,1080201,6,1000,"120,120"
4999,1080201,2,1000,"20,20"
5000,1080401,122205,1000,"2,2"
5001,1080401,122105,1000,"2,2"
5002,1080401,121002,1000,"3,3"
5003,1080401,121001,1000,"5,5"
5004,1080401,11,1000,"2000,2000"
5005,1080401,6,1000,"120,120"
5006,1080401,2,1000,"20,20"
5007,1080501,122405,1000,"2,2"
5008,1080501,122305,1000,"2,2"
5009,1080501,121003,1000,"3,3"
5010,1080501,121002,1000,"5,5"
5011,1080501,11,1000,"8000,8000"
5012,1080501,6,1000,"120,120"
5013,1080501,2,1000,"40,40"
5014,1080601,122205,1000,"2,2"
5015,1080601,122105,1000,"2,2"
5016,1080601,121002,1000,"3,3"
5017,1080601,121001,1000,"5,5"
5018,1080601,11,1000,"2000,2000"
5019,1080601,6,1000,"120,120"
5020,1080601,2,1000,"20,20"
5021,1080701,122405,1000,"2,2"
5022,1080701,122305,1000,"2,2"
5023,1080701,121002,1000,"3,3"
5024,1080701,121001,1000,"5,5"
5025,1080701,11,1000,"2000,2000"
5026,1080701,6,1000,"120,120"
5027,1080701,2,1000,"20,20"
5028,1080801,122205,1000,"2,2"
5029,1080801,122105,1000,"2,2"
5030,1080801,121002,1000,"3,3"
5031,1080801,121001,1000,"5,5"
5032,1080801,11,1000,"2000,2000"
5033,1080801,6,1000,"120,120"
5034,1080801,2,1000,"20,20"
5035,1081001,122405,1000,"2,2"
5036,1081001,122305,1000,"2,2"
5037,1081001,121002,1000,"3,3"
5038,1081001,121001,1000,"5,5"
5039,1081001,11,1000,"2000,2000"
5040,1081001,6,1000,"120,120"
5041,1081001,2,1000,"20,20"
5042,1081101,1604002,1000,"2,2"
5043,1081101,1604001,1000,"2,2"
5044,1081101,121003,1000,"3,3"
5045,1081101,121002,1000,"5,5"
5046,1081101,11,1000,"8000,8000"
5047,1081101,6,1000,"120,120"
5048,1081101,2,1000,"40,40"
5049,1081201,1605002,1000,"2,2"
5050,1081201,1605001,1000,"2,2"
5051,1081201,121002,1000,"3,3"
5052,1081201,121001,1000,"5,5"
5053,1081201,11,1000,"2000,2000"
5054,1081201,6,1000,"120,120"
5055,1081201,2,1000,"20,20"
5056,1081301,1606002,1000,"2,2"
5057,1081301,1606001,1000,"2,2"
5058,1081301,121002,1000,"3,3"
5059,1081301,121001,1000,"5,5"
5060,1081301,11,1000,"2000,2000"
5061,1081301,6,1000,"120,120"
5062,1081301,2,1000,"20,20"
5063,1081401,1604002,1000,"2,2"
5064,1081401,1604001,1000,"2,2"
5065,1081401,121002,1000,"3,3"
5066,1081401,121001,1000,"5,5"
5067,1081401,11,1000,"2000,2000"
5068,1081401,6,1000,"120,120"
5069,1081401,2,1000,"20,20"
5070,1081501,1605002,1000,"2,2"
5071,1081501,1605001,1000,"2,2"
5072,1081501,121002,1000,"3,3"
5073,1081501,121001,1000,"5,5"
5074,1081501,11,1000,"2000,2000"
5075,1081501,6,1000,"120,120"
5076,1081501,2,1000,"20,20"
5077,1081601,1606002,1000,"2,2"
5078,1081601,1606001,1000,"2,2"
5079,1081601,121003,1000,"3,3"
5080,1081601,121002,1000,"5,5"
5081,1081601,11,1000,"8000,8000"
5082,1081601,6,1000,"120,120"
5083,1081601,2,1000,"40,40"
5084,1081701,1604002,1000,"2,2"
5085,1081701,1604001,1000,"2,2"
5086,1081701,121002,1000,"3,3"
5087,1081701,121001,1000,"5,5"
5088,1081701,11,1000,"2000,2000"
5089,1081701,6,1000,"120,120"
5090,1081701,2,1000,"20,20"
5091,1081801,1605002,1000,"2,2"
5092,1081801,1605001,1000,"2,2"
5093,1081801,121002,1000,"3,3"
5094,1081801,121001,1000,"5,5"
5095,1081801,11,1000,"2000,2000"
5096,1081801,6,1000,"120,120"
5097,1081801,2,1000,"20,20"
5098,1081901,1606002,1000,"2,2"
5099,1081901,1606001,1000,"2,2"
5100,1081901,121002,1000,"3,3"
5101,1081901,121001,1000,"5,5"
5102,1081901,11,1000,"2000,2000"
5103,1081901,6,1000,"120,120"
5104,1081901,2,1000,"20,20"
5105,1082001,1604002,1000,"2,2"
5106,1082001,1604001,1000,"2,2"
5107,1082001,121002,1000,"3,3"
5108,1082001,121001,1000,"5,5"
5109,1082001,11,1000,"2000,2000"
5110,1082001,6,1000,"120,120"
5111,1082001,2,1000,"20,20"
5112,1082101,1605002,1000,"2,2"
5113,1082101,1605001,1000,"2,2"
5114,1082101,121002,1000,"3,3"
5115,1082101,121001,1000,"5,5"
5116,1082101,11,1000,"2000,2000"
5117,1082101,6,1000,"120,120"
5118,1082101,2,1000,"20,20"
5119,1082201,1606002,1000,"2,2"
5120,1082201,1606001,1000,"2,2"
