id,bfPriority,bfGroup,bfOverlayMax,bfType,bfSubType,bfOverlayType,effectName,interval,duration,value1,value2,value3,value4
10310306,,,,3,2,,effect_buff,5,5,5,1500,,
10310307,,,,3,2,,effect_buff,5,5,5,3000,,
10310308,,,,3,2,,effect_buff,5,5,5,3000,,
10310309,,,,3,2,,effect_buff,5,5,5,5000,,
10310310,,,,3,2,,effect_buff,5,5,5,6000,,
10310311,,,,,,,effect_hot_1031,1,5,0.03,0.1,0.006,0.06
10310312,,,,,,,effect_hot_1031,1,5,0.03,0.1,0.006,0.06
10310313,,,,,,,effect_hot_1031,1,5,0.05,0.1,0.01,0.12
10310400,,,,,,,effect_103106,0.1,0.1,0.4,,,
10310401,1,103104,1,5,1,,effect_103104,12,12,0.2,1000,,
10310402,2,103104,1,5,1,,effect_103104,12,12,0.25,1000,,
10310403,3,103104,1,5,1,,effect_103104,12,12,0.25,2000,,
10310404,4,103104,1,5,1,,effect_103104,12,12,0.3,2000,,
10310405,5,103104,1,5,1,,effect_103104,15,15,0.3,2000,,
10310501,,,,,,,effect_103105,0.5,999,600,1500,800,2500
10310502,,,,,,,effect_103105,0.5,999,800,2000,800,2500
10310503,,,,,,,effect_103105,0.5,999,1000,2500,800,2500
10310504,,,,,,,effect_103105,0.5,999,1200,3600,800,2500
10310505,,,,,,,effect_103105,0.5,999,1500,4500,800,2500
19980110,,,,,,,effect_create_bullet,0.1,0.1,199801,,,
19980111,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.45,,4,
19980210,,,,,,,effect_create_bullet,0.1,0.1,199802,,,
19980211,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,4,19980212
19980212,,,,,,,effect_buff,8,8,5,-1500,,
19980220,,,,,,,effect_create_bullet,0.1,0.1,199803,,,
19980221,,,,,,,effect_phy_dmg,0.1,0.1,1.1,,4,19980222
19980222,,,,,,,effect_buff,8,8,5,-1500,,
19980230,,,,,,,effect_create_bullet,0.1,0.1,199804,,,
19980231,,,,,,,effect_phy_dmg,0.1,0.1,1.3,,4,19980232
19980232,,,,,,,effect_buff,8,8,5,-2000,,
19980240,,,,,,,effect_create_bullet,0.1,0.1,199805,,,
19980241,,,,,,,effect_phy_dmg,0.1,0.1,1.3,,4,19980242
19980242,,,,,,,effect_buff,8,8,5,-2000,,
19990110,,,,,,,effect_phy_dmg,0.1,0.1,0.05,,,
19990210,,,,,,,effect_phy_dmg,0.1,0.1,0.3,,4,19990211
19990211,,,,,,,effect_knockfly,1,1,0.5,,,
19990212,,,,,,,effect_199902,1,1,0.5,,,19990211
19990510,,,,,,,effect_buff_halo,1,999,1999050,19990511,,
19990511,1,19990511,1,0,,1,effect_buff,1,1,2,-1000,8,-1000
19990520,,,,,,,effect_empty,999,999,,,,
20010101,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,1,
20010102,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,1,
20010103,,,,,,,effect_phy_dmg,0.1,0.1,1,0,1,
20010104,,,,,,,effect_phy_dmg,0.1,0.1,1.15,0,1,
20010105,,,,,,,effect_phy_dmg,0.1,0.1,1.3,0,1,
20010201,,,,,,,effect_phy_dmg,0.1,0.1,0.55,0,4,
20010202,,,,,,,effect_phy_dmg,0.1,0.1,0.55,0,4,
20010203,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010204,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010205,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010206,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010207,,,,,,,effect_phy_dmg,0.1,0.1,0.65,0,4,
20010208,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010209,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010210,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,4,
20010211,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010212,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,4,
20010213,,,,,,,effect_phy_dmg,0.1,0.1,1.05,0,4,
20010311,,,,,,,effect_phy_dmg,0.1,0.1,1.35,0,5,
20010312,,,,,,,effect_move2target,0.1,0.1,1,0.5,,
20010321,,,,,,,effect_phy_dmg,0.1,0.1,1.5,0,5,
20010322,,,,,,,effect_move2target,0.1,0.1,1,0.5,,
20010331,,,,,,,effect_phy_dmg,0.1,0.1,1.7,0,5,
20010332,,,,,,,effect_move2target,0.1,0.1,1,0.5,,
20010341,,,,,,,effect_phy_dmg,0.1,0.1,1.9,0,5,
20010342,,,,,,,effect_move2target,0.1,0.1,1,0.5,,
20010351,,,,,,,effect_phy_dmg,0.1,0.1,2.2,0,5,
20010352,,,,,,,effect_move2target,0.1,0.1,1,0.5,,
20010401,,,,,,,effect_phy_dmg,0.1,0.1,3.6,0,9,
20010402,,,,,,,effect_buff,8,8,35,1500,,
20010403,,,,,,,effect_phy_dmg,0.1,0.1,4,0,9,
20010404,,,,,,,effect_buff,8,8,35,1500,,
20010405,,,,,,,effect_phy_dmg,0.1,0.1,4.5,0,9,
20010406,,,,,,,effect_buff,10,10,35,1500,,
20010407,,,,,,,effect_phy_dmg,0.1,0.1,5.4,0,9,
20010408,,,,,,,effect_buff,10,10,35,1500,,
20010409,,,,,,,effect_phy_dmg,0.1,0.1,6.5,0,9,
20010410,,,,,,,effect_buff,10,10,35,1500,,
20010501,1,2001052,1,3,10,3,effect_buff,999,999,35,2000,,
20010502,2,2001052,1,3,10,3,effect_buff,999,999,35,2400,,
20010503,3,2001052,1,3,10,3,effect_buff,999,999,35,2800,,
20010504,4,2001052,1,3,10,3,effect_buff,999,999,35,3200,,
20010505,5,2001052,1,3,10,3,effect_buff,999,999,35,3600,,
20050111,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,1,
20050112,,,,,,,effect_phy_dmg,0.1,0.1,1,0,1,
20050113,,,,,,,effect_phy_dmg,0.1,0.1,1.1,0,1,
20050114,,,,,,,effect_phy_dmg,0.1,0.1,1.25,0,1,
20050115,,,,,,,effect_phy_dmg,0.1,0.1,1.5,0,1,
20050211,,,,,,,effect_phy_dmg,0.1,0.1,1.3,0,,
20050212,,,,,,,effect_phy_dmg,0.1,0.1,1.45,0,,
20050213,,,,,,,effect_200502,0.1,0.1,1.45,0.4,,
20050214,,,,,,,effect_200502,0.1,0.1,1.65,0.4,,
20050215,,,,,,,effect_200502,0.1,0.1,2,0.4,,
20050311,,,,,,,effect_200503,7,7,1.2,,,
20050321,,,,,,,effect_200503,7,7,1.35,,,
20050331,,,,,,,effect_200503,7,7,1.35,1500,,
20050341,,,,,,,effect_200503,7,7,1.55,1500,,
20050351,,,,,,,effect_200503,7,7,1.55,2500,,
20050511,,,,,,,effect_200505,1,999,800,2000,,
20050512,,,,,,,effect_200505,1,999,1000,2000,,
20050513,,,,,,,effect_200505,1,999,1200,2000,,
20050514,,,,,,,effect_200505,1,999,1400,2000,,
20050515,,,,,,,effect_200505,1,999,1600,2000,,
20050601,1,200504,1,3,1,,effect_buff,20,20,2,1500,5,2500
20050602,2,200504,1,3,1,,effect_buff,20,20,2,2000,5,2500
20050603,3,200504,1,3,1,,effect_buff,20,20,2,2500,5,2500
20050604,4,200504,1,3,1,,effect_buff,20,20,2,3000,5,2500
20050605,5,200504,1,3,1,,effect_buff,20,20,2,3500,5,2500
20060101,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,1,
20060102,,,,,,,effect_phy_dmg,0.1,0.1,1,0,1,
20060103,,,,,,,effect_phy_dmg,0.1,0.1,1.1,0,1,
20060104,,,,,,,effect_phy_dmg,0.1,0.1,1.25,0,1,
20060105,,,,,,,effect_phy_dmg,0.1,0.1,1.45,0,1,
20060211,,,,,,,effect_200602,0.1,0.1,0.3,0,1000,
20060212,,,,,,,effect_200602,0.1,0.1,0.3,0,1000,
20060213,,,,,,,effect_200602,0.1,0.1,0.3,0,1000,
20060214,,,,,,,effect_200602,0.1,0.1,0.3,0,1000,
20060215,,,,,,,effect_200602,0.1,0.1,0.3,0,1000,
20060221,,,,,,,effect_200602,0.1,0.1,0.34,0,1000,
20060222,,,,,,,effect_200602,0.1,0.1,0.34,0,1000,
20060223,,,,,,,effect_200602,0.1,0.1,0.34,0,1000,
20060224,,,,,,,effect_200602,0.1,0.1,0.34,0,1000,
20060225,,,,,,,effect_200602,0.1,0.1,0.34,0,1000,
20060231,,,,,,,effect_200602,0.1,0.1,0.34,0,2000,
20060232,,,,,,,effect_200602,0.1,0.1,0.34,0,2000,
20060233,,,,,,,effect_200602,0.1,0.1,0.34,0,2000,
20060234,,,,,,,effect_200602,0.1,0.1,0.34,0,2000,
20060235,,,,,,,effect_200602,0.1,0.1,0.34,0,2000,
20060241,,,,,,,effect_200602,0.1,0.1,0.39,0,2000,
20060242,,,,,,,effect_200602,0.1,0.1,0.39,0,2000,
20060243,,,,,,,effect_200602,0.1,0.1,0.39,0,2000,
20060244,,,,,,,effect_200602,0.1,0.1,0.39,0,2000,
20060245,,,,,,,effect_200602,0.1,0.1,0.39,0,2000,
20060251,,,,,,,effect_200602,0.1,0.1,0.45,0,2000,
20060252,,,,,,,effect_200602,0.1,0.1,0.45,0,2000,
20060253,,,,,,,effect_200602,0.1,0.1,0.45,0,2000,
20060254,,,,,,,effect_200602,0.1,0.1,0.45,0,2000,
20060255,,,,,,,effect_200602,0.1,0.1,0.45,0,2000,
20060301,,,,,,,effect_200603,0.1,0.1,1,0,0.25,0
20060302,,,,,,,effect_200603,0.1,0.1,1.1,0,0.25,0
20060303,,,,,,,effect_200603,0.1,0.1,1.1,0,0.25,0.15
20060304,,,,,,,effect_200603,0.1,0.1,1.4,0,0.25,0.15
20060305,,,,,,,effect_200603,0.1,0.1,1.55,0,0.3,0.15
20060401,,,,,,,effect_2006041,0.5,12,0,2006041,,
20060402,,,,,,,effect_2006042,0.1,0.1,3.2,0,,
20060403,,,,,,,effect_2006041,0.5,12,0,2006041,,
20060404,,,,,,,effect_2006042,0.1,0.1,3.6,0,,
20060405,,,,,,,effect_2006041,0.5,12,-1500,2006041,,
20060406,,,,,,,effect_2006042,0.1,0.1,3.6,0,,
20060407,,,,,,,effect_2006041,0.5,12,-1500,2006041,,
20060408,,,,,,,effect_2006042,0.1,0.1,4.2,0,,
20060409,,,,,,,effect_2006041,0.5,16,-1500,2006041,,
20060410,,,,,,,effect_2006042,0.1,0.1,5,0,,
20060501,1,200605,1,,,,effect_buff,12,12,2,1200,5,1200
20060502,1,200605,1,,,,effect_buff,12,12,2,1400,5,1400
20060503,1,200605,1,,,,effect_buff,12,12,2,1600,5,1600
20060504,1,200605,1,,,,effect_buff,12,12,2,1800,5,1800
20060505,1,200605,1,,,,effect_buff,12,12,2,2000,5,2000
20070010,,,,,,,effect_create_bullet,3,3,20070110,,,
20070011,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.55,,1,
20070020,,,,,,,effect_create_bullet,3,3,20070120,,,
20070021,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.6,,1,
20070030,,,,,,,effect_create_bullet,3,3,20070130,,,
20070031,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.7,,1,
20070040,,,,,,,effect_create_bullet,3,3,20070140,,,
20070041,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.8,,1,
20070050,,,,,,,effect_create_bullet,3,3,20070150,,,
20070051,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.9,,1,
20070110,,,,,,,effect_create_bullet,3,3,20070110,,,
20070111,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.55,,1,
20070120,,,,,,,effect_create_bullet,3,3,20070120,,,
20070121,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.6,,1,
20070130,,,,,,,effect_create_bullet,3,3,20070130,,,
20070131,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.7,,1,
20070140,,,,,,,effect_create_bullet,3,3,20070140,,,
20070141,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.8,,1,
20070150,,,,,,,effect_create_bullet,3,3,20070150,,,
20070151,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.9,,1,
20070210,,,,,,,effect_add_effect,0.1,0.1,20070211,,,
20070211,,,,,,,effect_delay_mag_dmg,0.3,0.3,1.5,,4,
20070220,,,,,,,effect_add_effect,0.1,0.1,20070221,,,
20070221,,,,,,,effect_delay_mag_dmg,0.3,0.3,1.7,,4,
20070230,,,,,,,effect_add_effect,0.1,0.1,20070231,,,
20070231,,,,,,,effect_delay_mag_dmg,0.3,0.3,2,,4,
20070240,,,,,,,effect_add_effect,0.1,0.1,20070241,,,
20070241,,,,,,,effect_delay_mag_dmg,0.3,0.3,2.3,,4,
20070250,,,,,,,effect_add_effect,0.1,0.1,20070251,,,
20070251,,,,,,,effect_200702_dmg,0.3,0.3,2.3,1100,1,
20070310,1,20070310,1,5,1,1,effect_200703,8,8,0.9,,,
20070320,2,20070310,1,5,1,1,effect_200703,8,8,1,,,
20070330,3,20070310,1,5,1,1,effect_200703,10,10,1,,,
20070340,4,20070310,1,5,1,1,effect_200703,10,10,1.2,,,
20070350,5,20070310,1,5,1,1,effect_200703,10,10,1.2,0.7,,
20070411,,,,,,,effect_create_bullet,1,1,20070411,,,
20070412,,,,,,,effect_create_bullet,1,1,20070412,,,
20070413,,,,,,,effect_create_bullet,1,1,20070413,,,
20070414,,,,,,,effect_create_bullet,1,1,20070411,,,
20070415,,,,,,,effect_create_bullet,1,1,20070412,,,
20070416,,,,,,,effect_create_bullet,1,1,20070413,,,
20070421,,,,,,,effect_create_bullet,1,1,20070421,,,
20070422,,,,,,,effect_create_bullet,1,1,20070422,,,
20070423,,,,,,,effect_create_bullet,1,1,20070423,,,
20070424,,,,,,,effect_create_bullet,1,1,20070424,,,
20070425,,,,,,,effect_create_bullet,1,1,20070425,,,
20070426,,,,,,,effect_create_bullet,1,1,20070426,,,
20070431,,,,,,,effect_create_bullet,1,1,20070431,,,
20070432,,,,,,,effect_create_bullet,1,1,20070432,,,
20070433,,,,,,,effect_create_bullet,1,1,20070433,,,
20070434,,,,,,,effect_create_bullet,1,1,20070434,,,
20070435,,,,,,,effect_create_bullet,1,1,20070435,,,
20070436,,,,,,,effect_create_bullet,1,1,20070436,,,
20070441,,,,,,,effect_create_bullet,1,1,20070441,,,
20070442,,,,,,,effect_create_bullet,1,1,20070442,,,
20070443,,,,,,,effect_create_bullet,1,1,20070443,,,
20070444,,,,,,,effect_create_bullet,1,1,20070444,,,
20070445,,,,,,,effect_create_bullet,1,1,20070445,,,
20070446,,,,,,,effect_create_bullet,1,1,20070446,,,
20070451,,,,,,,effect_create_bullet,1,1,20070451,,,
20070452,,,,,,,effect_create_bullet,1,1,20070452,,,
20070453,,,,,,,effect_create_bullet,1,1,20070453,,,
20070454,,,,,,,effect_create_bullet,1,1,20070454,,,
20070455,,,,,,,effect_create_bullet,1,1,20070455,,,
20070456,,,,,,,effect_create_bullet,1,1,20070456,,,
20070461,1,20070461,18,0,,,effect_200704,0.1,0.1,0.38,5,0.03,
20070462,1,20070462,18,0,,,effect_200704,0.1,0.1,0.42,5,0.03,
20070463,1,20070463,18,0,,,effect_200704,0.1,0.1,0.48,5,0.03,
20070464,1,20070464,18,0,,,effect_200704,0.1,0.1,0.55,5,0.03,
20070465,1,20070465,18,0,,,effect_200704,0.1,0.1,0.65,5,0.03,
20070510,,,,,,,effect_200705,1,999,0.5,1400,2000,
20070511,1,20070511,1,0,,,effect_empty,999,999,,,,
20070512,1,20070512,1,0,,,effect_empty,999,999,,,,
20070520,,,,,,,effect_200705,1,999,0.5,1600,2400,
20070521,1,20070511,1,0,,,effect_empty,999,999,,,,
20070522,1,20070512,1,0,,,effect_empty,999,999,,,,
20070530,,,,,,,effect_200705,1,999,0.5,1800,2800,
20070531,1,20070511,1,0,,,effect_empty,999,999,,,,
20070532,1,20070512,1,0,,,effect_empty,999,999,,,,
20070540,,,,,,,effect_200705,1,999,0.5,2100,3200,
20070541,1,20070511,1,0,,,effect_empty,999,999,,,,
20070542,1,20070512,1,0,,,effect_empty,999,999,,,,
20070550,,,,,,,effect_200705,1,999,0.5,2500,3600,
20070551,1,20070511,1,0,,,effect_empty,999,999,,,,
20070552,1,20070512,1,0,,,effect_empty,999,999,,,,
20070610,,,,,,,effect_200706,0.1,0.1,,,,
20090111,,,,,,,effect_phy_dmg,0.1,0.1,0.55,,,
20090112,,,,,,,effect_phy_dmg,0.1,0.1,0.6,,,
20090113,,,,,,,effect_phy_dmg,0.1,0.1,0.65,,,
20090114,,,,,,,effect_phy_dmg,0.1,0.1,0.75,,,
20090115,,,,,,,effect_phy_dmg,0.1,0.1,0.9,,,
20090211,,,,,,,effect_taunt,4,4,,,,
20090221,,,,,,,effect_taunt,4,4,,,,
20090222,1,20090222,1,3,2,1,effect_buff,4,4,5,2500,,
20090231,,,,,,,effect_taunt,4,4,,,,
20090232,1,20090232,1,3,2,1,effect_buff,4,4,5,5000,,
20090241,,,,,,,effect_taunt,4,4,,,,
20090242,1,20090242,1,3,2,1,effect_buff,4,4,5,8000,,
20090251,,,,,,,effect_taunt,4,4,,,,
20090252,1,20090252,1,3,2,1,effect_buff,6,6,5,8000,,
20090311,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,,20090312
20090312,,,,,,,effect_dizzy,2,2,,,,
20090321,,,,,,,effect_phy_dmg,0.1,0.1,0.95,,,20090312
20090331,,,,,,,effect_phy_dmg,0.1,0.1,1.35,,,20090312
20090341,,,,,,,effect_phy_dmg,0.1,0.1,1.55,,,20090312
20090351,,,,,,,effect_phy_dmg,0.1,0.1,1.55,,,20090352
20090352,,,,,,,effect_dizzy,3,3,,,,
20090411,1,20090431,1,3,10,1,effect_buff,10,10,35,3500,,
20090421,2,20090431,1,3,10,1,effect_buff,10,10,35,4000,,
20090431,3,20090431,1,3,10,1,effect_buff,10,10,35,4000,,
20090432,1,20090432,1,3,2,1,effect_buff,10,10,5,8500,,
20090441,4,20090431,1,3,10,1,effect_buff,10,10,35,4500,,
20090442,2,20090432,1,3,2,1,effect_buff,10,10,5,8500,,
20090451,5,20090431,1,3,10,1,effect_200904,10,10,35,4500,2500,
20090452,3,20090432,1,3,2,1,effect_buff,10,10,5,8500,,
20090511,1,200905,1,0,2009,1,effect_buff,9,9,5,8000,,
20090521,2,200905,1,0,2009,1,effect_buff,9,9,5,10000,,
20090531,3,200905,1,0,2009,1,effect_buff,9,9,5,13000,,
20090541,4,200905,1,0,2009,1,effect_buff,9,9,5,16000,,
20090551,5,200905,1,0,2009,1,effect_buff,9,9,5,20000,,
20110101,,,,,,,effect_create_bullet,5,5,20110101,,,
20110102,,,,,,,effect_create_bullet,5,5,20110102,,,
20110103,,,,,,,effect_create_bullet,5,5,20110103,,,
20110104,,,,,,,effect_create_bullet,5,5,20110104,,,
20110105,,,,,,,effect_create_bullet,5,5,20110105,,,
20110106,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.65,,,
20110107,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.75,,,
20110108,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.85,,,
20110109,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.95,,,
20110110,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.1,,,
20110201,,,,,,,effect_create_bullet,5,5,20110201,,,
20110202,,,,,,,effect_create_bullet,5,5,20110202,,,
20110203,,,,,,,effect_create_bullet,5,5,20110203,,,
20110204,,,,,,,effect_create_bullet,5,5,20110204,,,
20110205,,,,,,,effect_create_bullet,5,5,20110205,,,
20110206,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.1,,,20110211
20110207,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.3,,,20110212
20110208,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.3,,,20110213
20110209,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.5,,,20110214
20110210,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.8,,,20110215
20110211,1,201102,1,4,8,1,effect_buff,6,6,27,-1200,,
20110212,2,201102,1,4,8,1,effect_buff,6,6,27,-1200,,
20110213,3,201102,1,4,8,1,effect_buff,6,6,27,-2000,,
20110214,4,201102,1,4,8,1,effect_buff,6,6,27,-2000,,
20110215,5,201102,1,4,8,1,effect_buff,8,8,27,-2000,,
20110300,,,,,,,effect_empty,0.1,0.1,,,,
20110301,,,,,,,effect_mag_dmg,0.1,0.1,1.65,,,
20110302,,,,,,,effect_mag_dmg,0.1,0.1,1.8,,,
20110303,,,,,,,effect_mag_dmg,0.1,0.1,2.1,,,
20110304,,,,,,,effect_mag_dmg,0.1,0.1,2.35,,,
20110305,,,,,,,effect_mag_dmg,0.1,0.1,2.75,,,
20110401,,,,,,,effect_create_skill,0.1,0.1,20110401,0,0,
20110402,,,,,,,effect_create_skill,0.1,0.1,20110402,0,0,
20110403,,,,,,,effect_create_skill,0.1,0.1,20110403,0,0,
20110404,,,,,,,effect_create_skill,0.1,0.1,20110404,0,0,
20110405,,,,,,,effect_create_skill,0.1,0.1,20110405,0,0,
20110406,,,,,,,effect_mag_dmg,0.1,0.1,4.2,,,
20110407,,,,,,,effect_mag_dmg,0.1,0.1,4.6,,,
20110408,,,,,,,effect_201104,0.1,0.1,4.6,1.4,,
20110409,,,,,,,effect_201104,0.1,0.1,5.25,1.4,,
20110410,,,,,,,effect_201104,0.1,0.1,6.2,1.6,,
20110501,,,,,,,effect_2011051,0.1,0.1,0.1,0.5,,
20110502,,,,,,,effect_2011051,0.1,0.1,0.1,0.5,,
20110503,,,,,,,effect_2011051,0.1,0.1,0.1,0.5,,
20110504,,,,,,,effect_2011051,0.1,0.1,0.1,0.5,,
20110505,,,,,,,effect_2011051,0.1,0.1,0.1,0.5,,
20110506,1,201105,1,0,2015,1,effect_2011052,999,999,800,,,
20110507,2,201105,1,0,2015,1,effect_2011052,999,999,900,,,
20110508,3,201105,1,0,2015,1,effect_2011052,999,999,1000,,,
20110509,4,201105,1,0,2015,1,effect_2011052,999,999,1200,,,
20110510,5,201105,1,0,2015,1,effect_2011052,999,999,1400,,,
20140001,,,,,,,effect_mag_dmg,0.1,0.1,0.9,,,
20140002,,,,,,,effect_mag_dmg,0.1,0.1,1,,,
20140003,,,,,,,effect_mag_dmg,0.1,0.1,1.15,,,
20140004,,,,,,,effect_mag_dmg,0.1,0.1,1.3,,,
20140005,,,,,,,effect_mag_dmg,0.1,0.1,1.5,,,
20140101,,,,,,,effect_create_bullet,5,5,20140101,,,
20140102,,,,,,,effect_create_bullet,5,5,20140102,,,
20140103,,,,,,,effect_create_bullet,5,5,20140103,,,
20140104,,,,,,,effect_create_bullet,5,5,20140104,,,
20140105,,,,,,,effect_create_bullet,5,5,20140105,,,
20140106,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.9,,,
20140107,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
20140108,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.15,,,
20140109,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.3,,,
20140110,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.5,,,
20140201,,,,,,,effect_create_skill,0.1,0.1,20140201,,,
20140202,,,,,,,effect_create_skill,0.1,0.1,20140202,,,
20140203,,,,,,,effect_create_skill,0.1,0.1,20140203,,,
20140204,,,,,,,effect_create_skill,0.1,0.1,20140204,,,
20140205,,,,,,,effect_create_skill,0.1,0.1,20140205,,,
20140206,,,,,,,effect_buff,12,12,11,-1500,,
20140207,,,,,,,effect_buff,12,12,11,-2000,,
20140208,,,,,,,effect_buff,12,12,11,-2500,,
20140209,,,,,,,effect_buff,12,12,11,-3000,,
20140210,,,,,,,effect_buff,12,12,11,-3500,,
20140301,,,,,,,effect_create_bullet,5,5,20140301,,,
20140302,,,,,,,effect_create_bullet,5,5,20140302,,,
20140303,,,,,,,effect_create_bullet,5,5,20140303,,,
20140304,,,,,,,effect_create_bullet,5,5,20140304,,,
20140305,,,,,,,effect_create_bullet,5,5,20140305,,,
20140306,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,20140311
20140307,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.2,,,20140311
20140308,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.4,,,20140311
20140309,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.6,,,20140311
20140310,,,,,,,effect_bullet_mag_dmg,0.1,0.1,2,,,20140311
20140311,,,,,,,effect_silent,3,3,,,,
20140400,,,,,,,effect_empty,0.1,0.1,,,,
20140401,,,,,,,effect_mag_dmg,0.1,0.1,2.35,,,
20140402,,,,,,,effect_mag_dmg,0.1,0.1,2.65,,,
20140403,,,,,,,effect_mag_dmg,0.1,0.1,3.1,,,
20140404,,,,,,,effect_mag_dmg,0.1,0.1,3.55,,,
20140405,,,,,,,effect_mag_dmg,0.1,0.1,4.3,,,
20140406,,,,,,,effect_remove_buff_type,0.1,0.1,,,,
20140407,,,,,,,effect_remove_buff_type,0.1,0.1,,,,
20140408,,,,,,,effect_remove_buff_type,0.1,0.1,,,,
20140409,,,,,,,effect_remove_buff_type,0.1,0.1,,,,
20140410,,,,,,,effect_remove_buff_type,0.1,0.1,,,,
20140501,,,,,,,effect_buff,8,8,8,-600,,
20140502,,,,,,,effect_buff,8,8,8,-800,,
20140503,,,,,,,effect_buff,8,8,8,-1000,,
20140504,,,,,,,effect_buff,8,8,8,-1200,,
20140505,,,,,,,effect_buff,8,8,8,-1500,,
20150001,,,,,,,effect_phy_dmg,0.1,0.1,0.85,,,
20150002,,,,,,,effect_phy_dmg,0.1,0.1,0.95,,,
20150003,,,,,,,effect_phy_dmg,0.1,0.1,1.05,,,
20150004,,,,,,,effect_phy_dmg,0.1,0.1,1.2,,,
20150005,,,,,,,effect_phy_dmg,0.1,0.1,1.4,,,
20150101,,,,,,,effect_create_bullet,5,5,20150101,,,
20150102,,,,,,,effect_create_bullet,5,5,20150102,,,
20150103,,,,,,,effect_create_bullet,5,5,20150103,,,
20150104,,,,,,,effect_create_bullet,5,5,20150104,,,
20150105,,,,,,,effect_create_bullet,5,5,20150105,,,
20150106,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.85,,,
20150107,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.95,,,
20150108,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.05,,,
20150109,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.2,,,
20150110,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.4,,,
20150201,1,201502,1,3,5,1,effect_buff,6,6,21,1000,42,1000
20150202,2,201502,1,3,5,1,effect_buff,6,6,21,1500,42,1000
20150203,3,201502,1,3,5,1,effect_buff,6,6,21,2000,42,1000
20150204,4,201502,1,3,5,1,effect_buff,6,6,21,2500,42,1000
20150205,5,201502,1,3,5,1,effect_buff,8,8,21,2500,42,1000
20150301,,,,,,,effect_create_bullet,5,5,20150301,,,
20150302,,,,,,,effect_create_bullet,5,5,20150302,,,
20150303,,,,,,,effect_create_bullet,5,5,20150303,,,
20150304,,,,,,,effect_create_bullet,5,5,20150304,,,
20150305,,,,,,,effect_create_bullet,5,5,20150305,,,
20150306,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.4,,,
20150307,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.55,,,
20150308,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.75,,,
20150309,,,,,,,effect_bullet_phy_dmg,0.1,0.1,2,,,
20150310,,,,,,,effect_bullet_phy_dmg,0.1,0.1,2.3,,,
20150401,,,,,,,effect_phy_dmg,0.1,0.1,1.05,,,
20150402,,,,,,,effect_phy_dmg,0.1,0.1,1.05,,,
